The [entries] sheet shows the entries for words with IDs ending in "01" (201, 4701, 53401, etc) 
from the collocates table that is used to create the frequency listings that are based on the 
Corpus of Contemporary American English (COCA).

The complete list is available for purchase. See:

http://www.wordfrequency.info [Purchase]

There are minimum values in terms of collocate frequency and Mutual Information (MI) score
for inclusion in the list.

Mutual Information:
ID 1-5 : MI > -3.5
ID 6-29 : MI > -1
ID: 30-99 : ID > 1
ID: 100-30,000 : ID > 2
ID: 30,000-60,000 : ID > 3

Collocate frequency:
ID 1-40,000 : freq >= 2
ID 40,000-60,000 : freq >= 1

---------------------------------------------

The column [% coll < node] refers to the percentage of the tokens for
this collocate and node word where the collocate precedes the node word.

The node and collocate part of speech (PoS) tags can be found at http://ucrel.lancs.ac.uk/claws7tags.html.

For more information:

http://www.wordfrequency.info: Word frequent lists
http://www.americancorpus.org: Corpus of Contemporary American English (COCA)
http://davies-linguistics.byu.edu/ : Mark Davies



ID	lemma	lemPoS	coll	collPoS	MI	freq	[% coll < node]
401	serve	v	cilantro	n	5.33	148	0.8312
401	serve	v	juice	n	2.37	147	0.723
401	serve	v	assistant	n	2.69	146	0.1554
401	serve	v	deputy	n	2.55	146	0.1233
401	serve	v	mentor	n	3.69	145	0.1133
401	serve	v	menu	n	2.89	141	0.5282
401	serve	v	mixture	n	2.31	137	0.7626
401	serve	v	alcohol	n	2.22	137	0.4348
401	serve	v	notice	n	3.19	135	0.0719
401	serve	v	combat	n	3	134	0.1618
401	serve	v	spoon	n	3.53	134	0.2721
401	serve	v	portion	n	2.13	132	0.306
401	serve	v	catalyst	n	4.87	129	0.0233
401	serve	v	previously	r	2.15	128	0.8672
401	serve	v	butter	n	2.23	127	0.5615
401	serve	v	appetizer	n	5.2	127	0.4046
401	serve	v	cooked	j	4.67	126	0.2656
401	serve	v	grilled	j	4.55	125	0.2946
401	serve	v	ambassador	n	2.61	124	0.0887
401	serve	v	steak	n	3.57	123	0.3306
401	serve	v	pork	n	3.44	122	0.4032
401	serve	v	delicious	j	3.7	120	0.4833
401	serve	v	yield	v	2.29	120	0.088
401	serve	v	pie	n	2.78	116	0.5462
401	serve	v	advisory	j	3.61	114	0.0351
401	serve	v	liaison	n	4.79	112	0.0614
401	serve	v	salsa	n	4.64	112	0.3986
401	serve	v	effectively	r	2.14	112	0.4867
401	serve	v	veteran	n	2.01	111	0.8108
401	serve	v	chilled	j	5.81	111	0.2783
401	serve	v	chocolate	n	2.2	107	0.4862
401	serve	v	beef	n	2.74	105	0.50
401	serve	v	nutritional	j	4.37	105	0.7736
401	serve	v	onion	n	2.05	105	0.7091
401	serve	v	salmon	n	2.54	103	0.4393
401	serve	v	backdrop	n	4.21	102	0.0392
401	serve	v	tortilla	n	4.53	102	0.2692
401	serve	v	top	v	2.75	102	0.3478
401	serve	v	shrimp	n	3.06	101	0.3861
401	serve	v	counsel	n	2.29	100	0.1009
401	serve	v	gram	n	5	100	0.8922
401	serve	v	waiter	n	3.61	100	0.7596
401	serve	v	executive	j	4.49	98	0.0204
401	serve	v	dining	n	2.24	96	0.35
401	serve	v	pizza	n	2.87	95	0.4737
401	serve	v	warrant	n	3.8	95	0.2188
401	serve	v	rack	n	2.93	95	0.8958
401	serve	v	cuisine	n	3.87	95	0.2421
401	serve	v	chef	n	2.36	95	0.7083
401	serve	v	reinforce	v	2.4	94	0.0104
401	serve	v	burger	n	3.49	90	0.30
401	serve	v	buffer	n	4.51	90	0.0444
401	serve	v	lettuce	n	3.95	88	0.375
401	serve	v	dressing	n	3.66	86	0.6222
401	serve	v	oven	n	2.03	86	0.7159
401	serve	v	heat	v	2.8	86	0.8333
401	serve	v	fare	n	3.06	86	0.2791
401	serve	v	sprig	n	4.92	85	0.8824
401	serve	v	homeless	j	2.25	85	0.2235
401	serve	v	reheat	v	6.1	85	0.6022
401	serve	v	openly	r	2.94	82	0.1707
401	serve	v	alongside	i	2.84	82	0.0952
401	serve	v	inspiration	n	2.71	81	0.0843
401	serve	v	chopped	j	3.04	81	0.6444
401	serve	v	traditionally	r	2.43	81	0.8395
401	serve	v	dual	j	3.37	81	0.0494
401	serve	v	basil	n	3.38	81	0.8614
401	serve	v	associate	j	2.87	80	0.05
401	serve	v	gay	n	3.24	79	0.9647
401	serve	v	stew	n	3.95	79	0.5309
401	serve	v	cookie	n	2.16	79	0.4458
401	serve	v	peanut	n	2.97	78	0.4691
401	serve	v	fried	j	3.35	78	0.4824
401	serve	v	toast	n	3.53	76	0.4177
401	serve	v	subpoena	n	4.64	74	0.2297
401	serve	v	indicator	n	2.38	74	0.0946
401	serve	v	cocktail	n	3.15	74	0.3467
401	serve	v	bun	n	4.5	73	0.3562
401	serve	v	roasted	j	4.05	73	0.3333
401	serve	v	cool	v	2.1	73	0.9359
501	building	n	office	n	4	2754	0.9137
501	building	n	apartment	n	5.82	2581	0.9454
501	building	n	old	j	2.15	1565	0.8482
501	building	n	block	n	4.92	1318	0.1036
501	building	n	federal	j	2.85	896	0.9498
501	building	n	material	n	3.02	774	0.1055
501	building	n	tall	j	4.38	772	0.8863
501	building	n	brick	n	5.82	766	0.8708
501	building	n	street	n	2.06	715	0.3874
501	building	n	house	v	5.24	688	0.1957
501	building	n	floor	n	2.89	688	0.7221
501	building	n	build	v	2.21	673	0.5265
501	building	n	inside	i	3.41	643	0.9029
501	building	n	outside	i	3.01	561	0.9027
501	building	n	road	n	2.11	520	0.4769
501	building	n	design	v	2.86	505	0.5128
501	building	n	code	n	3.86	481	0.056
501	building	n	main	j	2.84	472	0.8439
501	building	n	front	i	3.07	463	0.9201
501	building	n	construction	n	3.49	458	0.4684
501	building	n	enter	v	2.48	457	0.8966
501	building	n	historic	j	4.5	454	0.8789
501	building	n	fire	n	2.31	443	0.4174
501	building	n	stone	n	2.88	392	0.7305
501	building	n	roof	n	3.94	376	0.6016
501	building	n	downtown	j	4.55	359	0.5292
501	building	n	construct	v	4.07	358	0.3764
501	building	n	commercial	j	2.46	348	0.9057
501	building	n	near	i	2.06	344	0.3909
501	building	n	own	v	2.66	329	0.6065
501	building	n	corner	n	2.53	303	0.671
501	building	n	owner	n	2.34	301	0.3455
501	building	n	green	j	2.21	296	0.835
501	building	n	destroy	v	2.8	277	0.4577
501	building	n	bridge	n	3.03	267	0.354
501	building	n	high-rise	j	7.25	265	0.9213
501	building	n	abandoned	j	5.61	249	0.9563
501	building	n	surround	v	2.87	245	0.496
501	building	n	modern	j	2.06	242	0.7837
501	building	n	collapse	v	4.14	240	0.128
501	building	n	entrance	n	3.81	231	0.5733
501	building	n	blow	v	2.49	229	0.6849
501	building	n	empty	j	2.68	220	0.6786
501	building	n	residential	j	4.3	217	0.8349
501	building	n	foot	n	2.35	215	0.588
501	building	n	two-story	j	6.64	213	0.9673
501	building	n	occupy	v	3.51	203	0.6411
501	building	n	tower	n	3.24	202	0.4657
501	building	n	headquarters	n	3.54	196	0.6834
501	building	n	burn	v	2.29	193	0.3544
501	building	n	burning	j	4.27	193	0.9495
501	building	n	lobby	n	4.09	192	0.4615
501	building	n	parliament	n	3.86	188	0.984
501	building	n	campus	n	2.85	187	0.492
501	building	n	nearby	j	3.17	186	0.8936
501	building	n	complex	n	3.65	182	0.5882
501	building	n	existing	j	2.84	181	0.7869
501	building	n	renovate	v	5.92	181	0.7074
501	building	n	boom	n	3.65	180	0.0707
501	building	n	three-story	j	7.54	176	0.9663
501	building	n	concrete	j	3.72	175	0.7829
501	building	n	industrial	j	2.54	174	0.7644
501	building	n	inspector	n	3.73	173	0.1214
501	building	n	facade	n	5.56	171	0.546
501	building	n	factory	n	2.78	169	0.6316
501	building	n	next	i	2.12	165	0.3554
501	building	n	front	n	2.16	164	0.7457
501	building	n	permit	n	4.32	162	0.092
501	building	n	architect	n	3.58	162	0.5432
501	building	n	locate	v	2.3	161	0.5122
501	building	n	capacity	n	2.33	161	0.6975
501	building	n	gray	j	2.6	158	0.7563
501	building	n	maintenance	n	3.34	157	0.3797
501	building	n	ferry	n	4.92	155	0.9684
501	building	n	square	j	3.17	155	0.5443
501	building	n	demolish	v	6	150	0.5844
501	building	n	wooden	j	2.88	147	0.8322
501	building	n	erect	v	4.88	143	0.4552
501	building	n	coalition	n	2.54	142	0.6294
501	building	n	consensus	n	3.32	141	0.7163
501	building	n	damage	v	3.19	140	0.381
501	building	n	vacant	j	5.03	140	0.6099
501	building	n	tear	v	2.59	139	0.5461
501	building	n	permit	v	2.42	138	0.1367
501	building	n	contractor	n	3.55	137	0.1714
501	building	n	municipal	j	3.96	133	0.9474
501	building	n	parking	n	2.55	129	0.2836
501	building	n	tenant	n	4.31	124	0.56
501	building	n	confidence	n	2.13	123	0.4516
501	building	n	row	n	2.02	119	0.6992
501	building	n	downtown	r	3.84	119	0.1157
501	building	n	nondescript	j	6.86	117	0.9237
501	building	n	basement	n	3.27	116	0.6897
501	building	n	administrator	n	2.37	111	0.0619
501	building	n	restore	v	2.49	109	0.5575
501	building	n	monument	n	3.46	109	0.3818
501	building	n	massive	j	2.02	106	0.7358
501	building	n	elevator	n	3.25	105	0.4151
501	building	n	engineering	n	2.26	105	0.7238
501	building	n	landmark	n	3.69	104	0.757
501	building	n	block	v	2.32	102	0.2035
501	building	n	bomb	v	3.62	100	0.7182
501	building	n	trust	n	2.1	98	0.1717
501	building	n	evacuate	v	4.43	98	0.5918
501	building	n	cluster	n	2.68	96	0.8911
501	building	n	architecture	n	2.87	94	0.6064
501	building	n	hallway	n	2.86	94	0.2872
501	building	n	renovation	n	4.53	93	0.4021
501	building	n	stucco	n	5.99	93	0.7895
501	building	n	atop	i	3.46	91	0.7609
501	building	n	interior	n	2.85	91	0.5417
501	building	n	mall	n	2.54	89	0.3478
501	building	n	adjacent	j	4.3	89	0.8571
501	building	n	alley	n	3.26	89	0.6222
501	building	n	warehouse	n	3.56	89	0.5556
501	building	n	four-story	j	7.88	88	0.9545
501	building	n	convert	v	2.41	88	0.34
501	building	n	courtyard	n	3.91	88	0.5455
501	building	n	inspection	n	2.82	86	0.1149
501	building	n	architectural	j	3.63	86	0.4205
501	building	n	top	i	2.34	85	0.7176
501	building	n	exit	v	3.51	85	0.8876
501	building	n	line	v	2.09	84	0.3956
501	building	n	across	r	2.47	81	0.3294
501	building	n	dilapidated	j	6.09	80	0.9125
501	building	n	collapse	n	2.64	78	0.2152
501	building	n	structural	j	2.68	77	0.65
501	building	n	infrastructure	n	2.74	77	0.1169
501	building	n	mile	n	2.23	77	0.3375
501	building	n	condo	n	4.28	76	0.6875
501	building	n	principal	n	2.35	75	0.0933
501	building	n	surrounding	j	3.1	75	0.84
501	building	n	bombing	n	2.18	75	0.7237
501	building	n	storage	n	2.2	74	0.7838
501	building	n	condominium	n	4.97	74	0.6753
501	building	n	dam	n	3	74	0.2987
501	building	n	developer	n	2.47	73	0.5333
501	building	n	garage	n	2.35	73	0.4384
501	building	n	rubble	n	4.25	72	0.7568
501	building	n	corridor	n	2.4	71	0.4306
501	building	n	run-down	j	6.8	70	0.8857
501	building	n	acre	n	4.38	69	0.2319
501	building	n	colonial	j	2.25	68	0.9118
501	building	n	loft	n	4.22	66	0.7059
501	building	n	demolition	n	5.08	65	0.5821
501	building	n	lease	v	4.19	65	0.6324
501	building	n	one-story	j	7.2	64	0.9531
501	building	n	exterior	n	4.55	64	0.5313
501	building	n	crumbling	j	5.23	63	0.873
501	building	n	rear	n	3.2	63	0.8923
501	building	n	repair	v	2.64	63	0.4857
501	building	n	park	v	2.25	63	0.5915
501	building	n	red-brick	j	7.39	63	0.9688
501	building	n	temporary	j	2.11	62	0.6875
501	building	n	airplane	n	2.24	61	0.50
501	building	n	handsome	j	2.47	61	0.8548
501	building	n	administrative	j	2.12	60	0.7419
501	building	n	continuous	j	2.09	60	0.1475
501	building	n	overlook	v	2.05	59	0.1692
501	building	n	nearby	r	2.38	59	0.1129
501	building	n	storm	v	4.1	59	0.8154
501	building	n	earthquake	n	2.55	59	0.3729
501	building	n	crash	v	2.09	58	0.7692
501	building	n	ugly	j	2.08	58	0.7541
501	building	n	rooftop	n	4.21	58	0.3582
501	building	n	civic	j	2.39	57	0.807
501	building	n	log	n	2.14	57	0.661
501	building	n	elegant	j	2.45	57	0.7627
501	building	n	adobe	n	4.98	56	0.8772
501	building	n	squat	j	5.83	56	0.8793
501	building	n	gothic	j	4.46	55	0.7091
501	building	n	renovated	j	6.35	54	0.9273
501	building	n	ruin	n	2.99	54	0.6552
501	building	n	plaza	n	2.77	54	0.4074
601	cause	v	problem	n	3.56	3203	0.2435
601	cause	v	damage	n	6.19	2204	0.3167
601	cause	v	may	v	2.22	1900	0.9532
601	cause	v	disease	n	4.29	1257	0.4083
601	cause	v	death	n	3.42	1237	0.2229
601	cause	v	pain	n	4.52	1170	0.2706
601	cause	v	trouble	n	4.27	941	0.1175
601	cause	v	cancer	n	4.25	939	0.1637
601	cause	v	change	n	2.51	785	0.3575
601	cause	v	loss	n	3.6	739	0.2991
601	cause	v	injury	n	4.62	735	0.3537
601	cause	v	harm	n	6.24	720	0.2147
601	cause	v	effect	n	2.36	605	0.3344
601	cause	v	serious	j	3.15	553	0.1103
601	cause	v	virus	n	5.1	526	0.704
601	cause	v	infection	n	4.93	469	0.4371
601	cause	v	severe	j	4.67	464	0.2172
601	cause	v	stress	n	4.08	446	0.4531
601	cause	v	blood	n	2.69	444	0.3072
601	cause	v	illness	n	4.61	436	0.3516
601	cause	v	accident	n	4.05	429	0.3395
601	cause	v	concern	n	2.64	426	0.1098
601	cause	v	condition	n	2.2	363	0.7787
601	cause	v	brain	n	3.18	357	0.4543
601	cause	v	reaction	n	3.37	344	0.1913
601	cause	v	factor	n	2.2	324	0.7945
601	cause	v	pressure	n	2.34	323	0.5583
601	cause	v	stir	n	8.26	320	0.0218
601	cause	v	significant	j	2.13	317	0.1293
601	cause	v	fire	n	2.1	316	0.405
601	cause	v	skin	n	2.65	301	0.3927
601	cause	v	delay	n	4.52	291	0.3425
601	cause	v	failure	n	3.04	291	0.3368
601	cause	v	symptom	n	3.91	288	0.2318
601	cause	v	increase	n	2.86	284	0.2369
601	cause	v	cell	n	2.37	281	0.4417
601	cause	v	environmental	j	2.07	269	0.4312
601	cause	v	pollution	n	4.16	259	0.5479
601	cause	v	confusion	n	4.52	251	0.1897
601	cause	v	crisis	n	2.62	241	0.5062
601	cause	v	explosion	n	4.19	235	0.2941
601	cause	v	disruption	n	5.96	232	0.2949
601	cause	v	difficulty	n	3.01	225	0.1867
601	cause	v	disorder	n	3.62	222	0.6267
601	cause	v	anxiety	n	3.68	216	0.2156
601	cause	v	muscle	n	2.95	210	0.3762
601	cause	v	gene	n	3.11	206	0.7596
601	cause	v	suffering	n	4.59	206	0.4589
601	cause	v	destruction	n	3.7	206	0.3382
601	cause	v	global	j	2.26	204	0.4069
601	cause	v	defect	n	5.41	200	0.2736
601	cause	v	crash	n	3.85	199	0.299
601	cause	v	conflict	n	2.19	197	0.3182
601	cause	v	tension	n	3.34	196	0.2741
601	cause	v	massive	j	3.1	185	0.1882
601	cause	v	discomfort	n	5.61	182	0.1421
601	cause	v	depression	n	3.09	175	0.3955
601	cause	v	lack	n	2.14	174	0.408
601	cause	v	birth	n	2.53	173	0.2069
601	cause	v	headache	n	4.75	173	0.1582
601	cause	v	exposure	n	3.12	169	0.5207
601	cause	v	controversy	n	3.61	168	0.1065
601	cause	v	inflammation	n	6.21	166	0.2367
601	cause	v	distress	n	4.84	164	0.189
601	cause	v	temperature	n	2.5	162	0.6074
601	cause	v	wave	n	2.29	160	0.4074
601	cause	v	lung	n	3.8	159	0.3625
601	cause	v	increased	j	2.74	157	0.3185
601	cause	v	tissue	n	3.3	153	0.4839
601	cause	v	decline	n	3.35	152	0.1711
601	cause	v	error	n	2.91	152	0.539
601	cause	v	considerable	j	3.37	150	0.06
601	cause	v	storm	n	2.4	148	0.6821
601	cause	v	rain	n	2.31	147	0.5714
601	cause	v	chemical	n	3.2	146	0.82
601	cause	v	alarm	n	3.95	144	0.1379
601	cause	v	flooding	n	5.65	143	0.2222
601	cause	v	human	n	2.41	142	0.4266
601	cause	v	permanent	j	3.1	142	0.0634
601	cause	v	sensation	n	4.3	140	0.0922
601	cause	v	panic	n	4.27	139	0.1844
601	cause	v	friction	n	5.41	138	0.2754
601	cause	v	irritation	n	6.06	138	0.1871
601	cause	v	casualty	n	4.08	138	0.259
601	cause	v	warming	n	4.65	138	0.4929
601	cause	v	chronic	j	3.79	137	0.4058
601	cause	v	traffic	n	2.39	137	0.3617
601	cause	v	stomach	n	3.01	135	0.3603
601	cause	v	widespread	j	3.53	134	0.1194
601	cause	v	sudden	j	3.22	129	0.4496
601	cause	v	nerve	n	3.38	127	0.5512
601	cause	v	shift	n	2.75	126	0.2937
601	cause	v	shortage	n	3.88	124	0.373
601	cause	v	disturbance	n	4.83	124	0.336
601	cause	v	diarrhea	n	6.14	123	0.1382
601	cause	v	erosion	n	4.62	122	0.3306
601	cause	v	recession	n	3.58	122	0.3821
601	cause	v	havoc	n	5.88	116	0.1638
601	cause	v	fatal	j	4.25	115	0.2759
601	cause	v	acid	n	3.2	113	0.5652
601	cause	v	disaster	n	2.64	113	0.3684
601	cause	v	earthquake	n	3.76	112	0.4138
601	cause	v	strain	n	3.5	110	0.4182
601	cause	v	reduction	n	2.45	110	0.2342
601	cause	v	liver	n	3.99	109	0.2727
601	cause	v	mutation	n	5.41	107	0.4907
601	cause	v	radiation	n	3.43	106	0.6132
601	cause	v	rise	n	2.25	106	0.2569
601	cause	v	fatigue	n	4	105	0.2336
601	cause	v	collapse	n	3.35	105	0.2075
601	cause	v	smoking	n	4.05	104	0.7333
601	cause	v	genetic	j	2.8	104	0.5143
601	cause	v	hardship	n	4.95	104	0.2692
601	cause	v	stroke	n	3.06	103	0.4135
601	cause	v	outbreak	n	4.29	102	0.4804
601	cause	v	rapid	j	2.97	102	0.1569
601	cause	v	flood	n	3.34	102	0.3048
601	cause	v	grief	n	3.67	102	0.2524
601	cause	v	chemical	j	2.73	102	0.3398
601	cause	v	drop	n	2.71	102	0.2913
601	cause	v	excessive	j	3.85	102	0.3627
601	cause	v	vessel	n	2.89	101	0.3663
601	cause	v	embarrassment	n	4.44	100	0.22
601	cause	v	deficiency	n	4.55	99	0.4545
601	cause	v	uproar	n	6.51	99	0.0808
601	cause	v	tremendous	j	2.75	99	0.101
601	cause	v	trauma	n	3.96	97	0.449
601	cause	v	minor	j	2.65	97	0.2347
601	cause	v	shock	n	2.44	97	0.44
601	cause	v	kidney	n	4.09	96	0.2292
601	cause	v	bleeding	j	4.81	96	0.101
601	cause	v	inflation	n	2.96	96	0.3299
601	cause	v	fever	n	3.73	96	0.2268
601	cause	v	incident	n	2.09	95	0.6316
601	cause	v	syndrome	n	3.6	94	0.5625
601	cause	v	fungus	n	4.76	94	0.50
601	cause	v	potentially	r	2.76	94	0.7021
601	cause	v	slight	j	2.87	93	0.3617
601	cause	v	deficit	n	2.29	93	0.4194
601	cause	v	tumor	n	3.55	92	0.2935
601	cause	v	devastation	n	5.37	92	0.6344
601	cause	v	chaos	n	3.35	92	0.3011
601	cause	v	ripple	n	5.16	92	0.1053
601	cause	v	painful	j	2.92	92	0.2935
601	cause	v	complication	n	3.84	90	0.2667
601	cause	v	psychological	j	2.25	89	0.2222
601	cause	v	temporary	j	2.9	88	0.1705
601	cause	v	consternation	n	6.92	88	0.0225
601	cause	v	adverse	j	4.35	88	0.0795
601	cause	v	mortality	n	3.62	88	0.2955
601	cause	v	ulcer	n	5.46	88	0.3516
601	cause	v	swell	v	3.79	87	0.1429
601	cause	v	allergic	j	5.32	87	0.1149
601	cause	v	release	n	2.14	85	0.3218
601	cause	v	frustration	n	2.92	84	0.2941
601	cause	v	fracture	n	3.99	84	0.3452
601	cause	v	likely	r	2.58	83	1.00
601	cause	v	respiratory	j	4.69	83	0.2289
601	cause	v	epidemic	n	3.73	83	0.3095
601	cause	v	climate	n	2.03	82	0.5238
601	cause	v	variation	n	2.51	81	0.321
601	cause	v	allergy	n	4.49	80	0.40
601	cause	v	intense	j	2.17	80	0.3125
601	cause	v	turmoil	n	4.39	80	0.3457
601	cause	v	wound	n	2.8	80	0.619
601	cause	v	electrical	j	3.13	79	0.55
601	cause	v	cold	n	2.84	79	0.4177
601	cause	v	imbalance	n	4.83	78	0.2911
601	cause	v	distortion	n	4.58	78	0.5063
601	cause	v	dollar	n	2.25	77	0.2987
601	cause	v	blindness	n	5.13	77	0.2278
601	cause	v	extensive	j	2.39	76	0.0769
601	cause	v	extinction	n	4.43	75	0.1558
601	cause	v	scandal	n	2.53	75	0.2933
601	cause	v	extreme	j	2.21	75	0.3026
601	cause	v	protein	n	2.14	75	0.7368
601	cause	v	excess	j	3.95	75	0.44
601	cause	v	fluctuation	n	4.83	75	0.4133
601	cause	v	collapse	v	2.72	74	0.1169
601	cause	v	instability	n	4.33	74	0.36
601	cause	v	throat	n	2.08	74	0.5946
601	cause	v	surge	n	3.72	74	0.3514
601	cause	v	hormone	n	3.23	73	0.7397
601	cause	v	swelling	j	5.24	73	0.1781
601	cause	v	substantial	j	2.09	71	0.0845
601	cause	v	damage	v	2.49	71	0.5658
601	cause	v	commotion	n	5.61	71	0.1806
601	cause	v	organism	n	3.2	71	0.7465
601	cause	v	emission	n	2.3	71	0.5753
601	cause	v	resentment	n	3.95	71	0.1972
601	cause	v	mild	j	2.99	70	0.25
601	cause	v	fluid	n	2.9	69	0.4638
601	cause	v	vaccine	n	3.01	69	0.9014
601	cause	v	degradation	n	4.42	67	0.5294
601	cause	v	nausea	n	4.97	67	0.1594
601	cause	v	pathogen	n	4.68	66	0.6364
701	reduce	v	heat	n	5.8	2401	0.1528
701	reduce	v	risk	n	5.17	2344	0.0405
701	reduce	v	cost	n	4.56	1931	0.1519
701	reduce	v	number	n	3.2	1863	0.0713
701	reduce	v	emission	n	6.72	1344	0.0736
701	reduce	v	help	v	2.48	1278	0.9625
701	reduce	v	rate	n	3.38	1003	0.196
701	reduce	v	amount	n	4.17	988	0.0374
701	reduce	v	low	j	2.97	931	0.1135
701	reduce	v	level	n	2.74	888	0.1794
701	reduce	v	tax	n	3.32	884	0.3277
701	reduce	v	deficit	n	5.67	854	0.1272
701	reduce	v	significantly	r	5.13	835	0.8505
701	reduce	v	size	n	3.72	746	0.1124
701	reduce	v	use	n	2.67	664	0.1859
701	reduce	v	greatly	r	6.1	654	0.9664
701	reduce	v	boil	n	7.46	629	1.00
701	reduce	v	stress	n	4.74	620	0.08
701	reduce	v	eliminate	v	4.74	580	0.2491
701	reduce	v	effort	n	2.58	566	0.8445
701	reduce	v	simmer	v	7.11	559	0.139
701	reduce	v	pollution	n	5.4	541	0.1218
701	reduce	v	energy	n	2.94	521	0.3448
701	reduce	v	pressure	n	3.19	514	0.3113
701	reduce	v	need	n	2.57	482	0.2025
701	reduce	v	effect	n	2.11	451	0.3628
701	reduce	v	price	n	2.11	424	0.3125
701	reduce	v	chance	n	2.6	420	0.0404
701	reduce	v	crime	n	2.98	416	0.0935
701	reduce	v	consumption	n	5.21	407	0.1351
701	reduce	v	dramatically	r	5.41	406	0.83
701	reduce	v	benefit	n	2.84	383	0.4621
701	reduce	v	increase	v	2.52	383	0.4651
701	reduce	v	substantially	r	6	379	0.8127
701	reduce	v	demand	n	3.46	372	0.1394
701	reduce	v	effective	j	3.2	361	0.8947
701	reduce	v	debt	n	4.11	361	0.133
701	reduce	v	thus	r	2.5	359	0.8552
701	reduce	v	budget	n	3.05	358	0.3631
701	reduce	v	gas	n	3.06	340	0.193
701	reduce	v	impact	n	2.84	338	0.193
701	reduce	v	carbon	n	4.89	334	0.1228
701	reduce	v	waste	n	3.96	334	0.1365
701	reduce	v	thereby	r	5.29	330	0.9091
701	reduce	v	drastically	r	7.23	321	0.9283
701	reduce	v	population	n	2.2	317	0.2736
701	reduce	v	minute	n	3.2	315	0.8861
701	reduce	v	likelihood	n	5.59	303	0.0099
701	reduce	v	production	n	2.71	302	0.2574
701	reduce	v	blood	n	2.29	298	0.2767
701	reduce	v	greenhouse	n	5.9	298	0.0633
701	reduce	v	dependence	n	6.13	296	0.0034
701	reduce	v	exposure	n	4.09	293	0.1224
701	reduce	v	improve	v	2.73	290	0.5646
701	reduce	v	weight	n	2.66	288	0.2803
701	reduce	v	growth	n	2.34	287	0.3589
701	reduce	v	loss	n	2.41	286	0.23
701	reduce	v	behavior	n	2.03	278	0.2643
701	reduce	v	pain	n	2.62	277	0.1792
701	reduce	v	goal	n	2.12	277	0.9568
701	reduce	v	tension	n	4.01	276	0.0939
701	reduce	v	disease	n	2.25	269	0.3074
701	reduce	v	spending	n	4.07	268	0.1747
701	reduce	v	anxiety	n	4.15	265	0.0717
701	reduce	v	strategy	n	2.31	264	0.9509
701	reduce	v	ability	n	2.22	261	0.3333
701	reduce	v	medium	n	4.67	261	0.0191
701	reduce	v	fuel	n	3.34	257	0.3308
701	reduce	v	income	n	2.72	257	0.2568
701	reduce	v	speed	n	3.08	257	0.1462
701	reduce	v	design	v	2.34	256	0.9846
701	reduce	v	poverty	n	3.96	255	0.1255
701	reduce	v	order	b	2.53	242	0.8967
701	reduce	v	sharply	r	4.96	235	0.928
701	reduce	v	overall	j	3.51	232	0.141
701	reduce	v	measure	n	2.25	230	0.9221
701	reduce	v	temperature	n	3.18	229	0.1826
701	reduce	v	incidence	n	5.66	226	0.0264
701	reduce	v	aim	v	3.5	222	0.9822
701	reduce	v	boil	v	5.06	221	0.9459
701	reduce	v	violence	n	2.4	221	0.1171
701	reduce	v	total	j	2.37	219	0.1222
701	reduce	v	injury	n	3.04	218	0.1096
701	reduce	v	medium-low	j	8.61	214	0.0047
701	reduce	v	flow	n	3.37	211	0.2512
701	reduce	v	cancer	n	2.26	208	0.3029
701	reduce	v	burden	n	3.97	208	0.0939
701	reduce	v	cholesterol	n	4.35	205	0.2829
701	reduce	v	cost	v	2.39	201	0.1373
701	reduce	v	fat	n	2.88	198	0.2222
701	reduce	v	threat	n	2.26	194	0.1077
701	reduce	v	efficiency	n	4.05	191	0.526
701	reduce	v	incentive	n	3.77	182	0.4231
701	reduce	v	noise	n	3.21	181	0.0929
701	reduce	v	traffic	n	2.97	181	0.2011
701	reduce	v	mortality	n	4.84	181	0.1436
701	reduce	v	potential	j	2.4	180	0.3204
701	reduce	v	symptom	n	3.37	176	0.1061
701	reduce	v	capacity	n	2.91	175	0.3277
701	reduce	v	prevent	v	2.12	174	0.6158
701	reduce	v	damage	n	2.69	173	0.1808
701	reduce	v	nuclear	j	2.16	170	0.1647
701	reduce	v	load	n	3.79	167	0.2012
701	reduce	v	dioxide	n	5.23	165	0.0898
701	reduce	v	inflammation	n	6.36	163	0.0606
701	reduce	v	volume	n	3.05	160	0.1801
701	reduce	v	potential	n	3.03	158	0.3333
701	reduce	v	intake	n	5.29	157	0.1509
701	reduce	v	error	n	3.12	156	0.1529
701	reduce	v	expense	n	3.09	154	0.2013
701	reduce	v	welfare	n	2.76	152	0.2697
701	reduce	v	intervention	n	2.76	151	0.9013
701	reduce	v	attempt	n	2.08	150	0.9272
701	reduce	v	increase	n	2.12	150	0.3289
701	reduce	v	payment	n	3.03	148	0.1946
701	reduce	v	supply	n	2.44	148	0.3176
701	reduce	v	barrier	n	3.32	140	0.1761
701	reduce	v	sentence	n	2.88	139	0.3597
701	reduce	v	means	n	2.22	139	-
701	reduce	v	oven	n	3.51	138	0.2518
701	reduce	v	gradually	r	3.55	137	0.8394
701	reduce	v	requirement	n	2.57	134	0.3134
701	reduce	v	revenue	n	2.4	132	0.4135
701	reduce	v	influence	n	2.08	131	0.1136
701	reduce	v	stir	v	2.59	128	0.7969
701	reduce	v	liquid	n	4.28	126	0.8189
701	reduce	v	slightly	r	2.11	125	0.60
701	reduce	v	regulation	n	2.3	123	0.5935
